uid,cid,score
574839444435052,1120231515634690000,1
574839444435052,304332462422859,1
574839444435052,355857158411161,1
574839444435052,637628163804885,1
574839444435052,732677135367577,1
574839444435052,857765537554179,1
574839444435052,181781449524482,1
574839444435052,627278399306608,1
574839444435052,758689623101325,1
574839444435052,829345566061647,1
574839444435052,1090879855559880000,1
574839444435052,1130740749210670000,1
574839444435052,397775033859326,1
574839444435052,466074116962099,1
574839444435052,1120229035177840000,1
578019437918457,1103951619173540000,3
578019437918457,1103952183194180000,3
578019437918457,1110420967782040000,1
578019437918457,1103952461578530000,1
578019437918457,1103952834313740000,1
578019437918457,1110084908250510000,1
578019437918457,1110421684110440000,1
578019437918457,1110421389968090000,1
578019437918457,1120245765224690000,1
578019437918457,1120245955239240000,1
578019437918457,1120245147529540000,1
578019437918457,1120246169517850000,1
578019437918457,1120245469698220000,1
578019437918457,1110424104534230000,1
578019437918457,109124676426057,1
578019437918457,1110423597321240000,1
578019437918457,1130735388416210000,1
578019437918457,1110085576281510000,1
578019437918457,1110424441647220000,1
578019437918457,1130735130697200000,1
578019437918457,1110084325871410000,1
578019437918457,1120229528100840000,1
578019437918457,1110424735265280000,1
578019437918457,262311263254202,1
578019437918457,1130734121644110000,1
578019437918457,1120228625381750000,1
578019437918457,1110085247091550000,1
578019437918457,1120229035177840000,1
578019437918457,1120231515634690000,1
578019437918457,1120230078829720000,1
578019437918457,1121018097723670000,1
578019437918457,1121018486627930000,1
578019437918457,1130740749210670000,1
578019437918457,676750652190997,1
578019437918457,1121017772304400000,1
578019437918457,1091167884245600000,1
578019437918457,747723489764820,1
578019437918457,304332462422859,1
578019437918457,257267377578902,1
578019437918457,543201322241873,1
578019437918457,571052698950332,1
578019437918457,181781449524482,1
578019437918457,1090879855559880000,1
578019437918457,873286411048179,1
578019437918457,627278399306608,1
578019437918457,265811959529120,1
578019437918457,1130740469647720000,1
578019437918457,1090868750674470000,1
578019437918457,1090884099021120000,1
578019437918457,829345566061647,1
578019437918457,1130740952697320000,1
578019437918457,387972674693886,1
578019437918457,588160917710662,1
578019437918457,1095199849575740000,1
578019437918457,1095200050545820000,1
578019437918457,1095200237355920000,1
578019437918457,404268117066722,1
578019437918457,193424784758523,1
578019437918457,375943227089888,1
578019437918457,857765537554179,1
578019437918457,466074116962099,1
578019437918457,397775033859326,1
578019437918457,637628163804885,1
578019437918457,274174405517219,1
578019437918457,429761622501315,1
578019437918457,203526847254044,1
578019437918457,355857158411161,1
578019437918457,510869578002830,1
578019437918457,682148357557271,1
578019437918457,1090865773737840000,1
578019437918457,392273309074596,1
578019437918457,732677135367577,1
578019437918457,758689623101325,1
578019437918457,531061373214294,1
578019437918457,550769725396083,1
578019437918457,107676233265247,1
578019437918457,1090880030860820000,1
578019437918457,110125104067963,1
578019437918457,297605457061534,1
578019437918457,469120986265243,1
578019437918457,469779991050977,1
578322443718390,1103952183194180000,4
578322443718390,1103951619173540000,3
578322443718390,1110421684110440000,3
578322443718390,1120245765224690000,2
578322443718390,1110420967782040000,2
578322443718390,1120246169517850000,2
578322443718390,1110421389968090000,2
578322443718390,1120245147529540000,2
578322443718390,1120245955239240000,2
578322443718390,1120245469698220000,2
578322443718390,1110424104534230000,1
578322443718390,1103952834313740000,1
578322443718390,1130735388416210000,1
578322443718390,1110423597321240000,1
578322443718390,1103952461578530000,1
578322443718390,1130734121644110000,1
578322443718390,1130735130697200000,1
578322443718390,1110424441647220000,1
578322443718390,109124676426057,1
578322443718390,1110424735265280000,1
578322443718390,1120229528100840000,1
578322443718390,1110085576281510000,1
578322443718390,1110084325871410000,1
578322443718390,1120231515634690000,1
578322443718390,1120228625381750000,1
578322443718390,1110084908250510000,1
578322443718390,1110085247091550000,1
578322443718390,262311263254202,1
578322443718390,1120230078829720000,1
578322443718390,1120229035177840000,1
578322443718390,1130740749210670000,1
578322443718390,1121018486627930000,1
578322443718390,1090868750674470000,1
578322443718390,1121017772304400000,1
578322443718390,676750652190997,1
578322443718390,873286411048179,1
578322443718390,829345566061647,1
578322443718390,203526847254044,1
578322443718390,1130740952697320000,1
578322443718390,1090879855559880000,1
578322443718390,531061373214294,1
578322443718390,181781449524482,1
578322443718390,304332462422859,1
578322443718390,265811959529120,1
578322443718390,466074116962099,1
578322443718390,627278399306608,1
578322443718390,1091167884245600000,1
578322443718390,1095199849575740000,1
578322443718390,1130740469647720000,1
578322443718390,392273309074596,1
578322443718390,747723489764820,1
578322443718390,588160917710662,1
578322443718390,397775033859326,1
578322443718390,355857158411161,1
578322443718390,758689623101325,1
578322443718390,193424784758523,1
578322443718390,404268117066722,1
578322443718390,1090884099021120000,1
578322443718390,387972674693886,1
578322443718390,1090880030860820000,1
578322443718390,274174405517219,1
578322443718390,429761622501315,1
578322443718390,107676233265247,1
578322443718390,550769725396083,1
578322443718390,637628163804885,1
578322443718390,1095200050545820000,1
578322443718390,1095200237355920000,1
578322443718390,1121018097723670000,1
578322443718390,110125104067963,1
578322443718390,297605457061534,1
578322443718390,469120986265243,1
578322443718390,469779991050977,1
578322443718390,375943227089888,1
578322443718390,857765537554179,1
578322443718390,510869578002830,1
578322443718390,682148357557271,1
578322443718390,1090865773737840000,1
578322443718390,732677135367577,1
578322443718390,257267377578902,1
578322443718390,543201322241873,1
578322443718390,571052698950332,1
580961533431859,1110085576281510000,1
580961533431859,1110085247091550000,1
580961533431859,1110084908250510000,1
580961533431859,1103951619173540000,1
580961533431859,1103952183194180000,1
580961533431859,109124676426057,1
580961533431859,262311263254202,1
580961533431859,1110421684110440000,1
580961533431859,1110420967782040000,1
580961533431859,1110084325871410000,1
580961533431859,1120245765224690000,1
580961533431859,1110424104534230000,1
580961533431859,1103952834313740000,1
580961533431859,1110421389968090000,1
580961533431859,1120245955239240000,1
580961533431859,1120245469698220000,1
580961533431859,1120245147529540000,1
580961533431859,1110423597321240000,1
580961533431859,1120246169517850000,1
580961533431859,1121018486627930000,1
580961533431859,1130735388416210000,1
580961533431859,1090868750674470000,1
580961533431859,1120229528100840000,1
580961533431859,1130735130697200000,1
580961533431859,1110424441647220000,1
580961533431859,1103952461578530000,1
580961533431859,1130734121644110000,1
580961533431859,1110424735265280000,1
580961533431859,355857158411161,1
580961533431859,1120230078829720000,1
580961533431859,1121017772304400000,1
580961533431859,384638789468108,1
580961533431859,469120986265243,1
580961533431859,1090875090151060000,1
580961533431859,1090875270174780000,1
580961533431859,107676233265247,1
580961533431859,1120231515634690000,1
580961533431859,1120228625381750000,1
580961533431859,1120229035177840000,1
580961533431859,265811959529120,1
580961533431859,1121018097723670000,1
580961533431859,1090879855559880000,1
580961533431859,387972674693886,1
583153334058032,1110085576281510000,3
583153334058032,1110085247091550000,1
583153334058032,1110084908250510000,1
583153334058032,1103951619173540000,1
583153334058032,1103952183194180000,1
583153334058032,109124676426057,1
583153334058032,262311263254202,1
583153334058032,1110421684110440000,1
583153334058032,1110420967782040000,1
583153334058032,1110084325871410000,1
583153334058032,1120245765224690000,1
583153334058032,1110424104534230000,1
583153334058032,1103952834313740000,1
583153334058032,1110421389968090000,1
583153334058032,1120245955239240000,1
583153334058032,1120245469698220000,1
583153334058032,1120245147529540000,1
583153334058032,1110423597321240000,1
583153334058032,1120246169517850000,1
583153334058032,1121018486627930000,1
583153334058032,1130735388416210000,1
583153334058032,1090868750674470000,1
583153334058032,1120229528100840000,1
583153334058032,1130735130697200000,1
583153334058032,1110424441647220000,1
583153334058032,1103952461578530000,1
583153334058032,1130734121644110000,1
583153334058032,1110424735265280000,1
583153334058032,355857158411161,1
583153334058032,1120230078829720000,1
583153334058032,1121017772304400000,1
583153334058032,384638789468108,1
583153334058032,469120986265243,1
583153334058032,1090875090151060000,1
583153334058032,1090875270174780000,1
583153334058032,107676233265247,1
583153334058032,1120231515634690000,1
583153334058032,1120228625381750000,1
583153334058032,1120229035177840000,1
583153334058032,265811959529120,1
583153334058032,1121018097723670000,1
583153334058032,1090879855559880000,1
583153334058032,387972674693886,1
583455630190163,1090879855559880000,3
583455630190163,1121018486627930000,1
583455630190163,1103952183194180000,1
583455630190163,1110420967782040000,1
583455630190163,1090865773737840000,1
583455630190163,1110084325871410000,1
583455630190163,1103951619173540000,1
583455630190163,1110424104534230000,1
583455630190163,1110424735265280000,1
583455630190163,1110421389968090000,1
583455630190163,1110421684110440000,1
583455630190163,397775033859326,1
583455630190163,550769725396083,1
583455630190163,676750652190997,1
583455630190163,873286411048179,1
583455630190163,1103952834313740000,1
583455630190163,109124676426057,1
583455630190163,262311263254202,1
583455630190163,1110084908250510000,1
583455630190163,1110085247091550000,1
583455630190163,1110085576281510000,1
583455630190163,1120245765224690000,1
583455630190163,1120245955239240000,1
583455630190163,1120246169517850000,1
583718671075737,109124676426057,4
583718671075737,1110084325871410000,3
583718671075737,1121018486627930000,2
583718671075737,1103952183194180000,1
583718671075737,1110084908250510000,1
583718671075737,1103951619173540000,1
583718671075737,262311263254202,1
583718671075737,1110085576281510000,1
583718671075737,1110421684110440000,1
583718671075737,1110421389968090000,1
583718671075737,1121017772304400000,1
583718671075737,1110420967782040000,1
583718671075737,1120245955239240000,1
583718671075737,1110424104534230000,1
583718671075737,1120245147529540000,1
583718671075737,1120245765224690000,1
583718671075737,1103952834313740000,1
583718671075737,1110085247091550000,1
583718671075737,1120245469698220000,1
583718671075737,1120246169517850000,1
583718671075737,1103952461578530000,1
583718671075737,1110423597321240000,1
583718671075737,1130735388416210000,1
583718671075737,1090879855559880000,1
583718671075737,1121018097723670000,1
583718671075737,1120229528100840000,1
583718671075737,1090865773737840000,1
583718671075737,1110424441647220000,1
583718671075737,873286411048179,1
583718671075737,1110424735265280000,1
583718671075737,1130734121644110000,1
583718671075737,1130735130697200000,1
583718671075737,355857158411161,1
583718671075737,193424784758523,1
583718671075737,698148220496390,1
583718671075737,571052698950332,1
583718671075737,1090875090151060000,1
583718671075737,1120228625381750000,1
583718671075737,265811959529120,1
583718671075737,773471698885291,1
583718671075737,1090884099021120000,1
583718671075737,1090868750674470000,1
583718671075737,1120230078829720000,1
583718671075737,1095199849575740000,1
583718671075737,304332462422859,1
583718671075737,637628163804885,1
583718671075737,732677135367577,1
583718671075737,857765537554179,1
583718671075737,1120231515634690000,1
583718671075737,1095200237355920000,1
583718671075737,397775033859326,1
583718671075737,54301746240166,1
583718671075737,550769725396083,1
583718671075737,676750652190997,1
583718671075737,274174405517219,1
583718671075737,429761622501315,1
583718671075737,107676233265247,1
583718671075737,181781449524482,1
583718671075737,627278399306608,1
583718671075737,758689623101325,1
583718671075737,829345566061647,1
583718671075737,203526847254044,1
583718671075737,1130740469647720000,1
583718671075737,1130740749210670000,1
583718671075737,466074116962099,1
583718671075737,1120229035177840000,1
587079895275719,1110084908250510000,1
587079895275719,109124676426057,1
587079895275719,1110085576281510000,1
587079895275719,1110084325871410000,1
587079895275719,1110085247091550000,1
587079895275719,262311263254202,1
587079895275719,1103952183194180000,1
587079895275719,1103951619173540000,1
587079895275719,1110421389968090000,1
587079895275719,1120245955239240000,1
587079895275719,1110421684110440000,1
587079895275719,1120245147529540000,1
587079895275719,1120245765224690000,1
587079895275719,1120246169517850000,1
587079895275719,1110420967782040000,1
587079895275719,1121017772304400000,1
587079895275719,1121018486627930000,1
587079895275719,1120245469698220000,1
587079895275719,1110423597321240000,1
587079895275719,193424784758523,1
587079895275719,1120231515634690000,1
587079895275719,1130734121644110000,1
587079895275719,1120230078829720000,1
587079895275719,1130735130697200000,1
587079895275719,1110424441647220000,1
587079895275719,1130735388416210000,1
587079895275719,1103952461578530000,1
587079895275719,1120228625381750000,1
587079895275719,265811959529120,1
587079895275719,1121018097723670000,1
587079895275719,1103952834313740000,1
587079895275719,1110424104534230000,1
587079895275719,1110424735265280000,1
587079895275719,1090879855559880000,1
587970723945620,1110084325871410000,4
587970723945620,1090868750674470000,3
587970723945620,1103951619173540000,3
587970723945620,1090865773737840000,2
587970723945620,1103952183194180000,2
587970723945620,429761622501315,2
587970723945620,274174405517219,1
587970723945620,1120246169517850000,1
587970723945620,1090879683874430000,1
587970723945620,109124676426057,1
587970723945620,1110420967782040000,1
587970723945620,1120245147529540000,1
587970723945620,1120245765224690000,1
587970723945620,1110421389968090000,1
587970723945620,392273309074596,1
587970723945620,1110085576281510000,1
587970723945620,1120245955239240000,1
587970723945620,1121018486627930000,1
587970723945620,1110424104534230000,1
587970723945620,627278399306608,1
587970723945620,1110421684110440000,1
587970723945620,1120245469698220000,1
587970723945620,1103952834313740000,1
587970723945620,1090879855559880000,1
587970723945620,857765537554179,1
587970723945620,110125104067963,1
587970723945620,404268117066722,1
587970723945620,531061373214294,1
587970723945620,375943227089888,1
587970723945620,304332462422859,1
587970723945620,1130735388416210000,1
587970723945620,829345566061647,1
587970723945620,1120229528100840000,1
587970723945620,1110084908250510000,1
587970723945620,1130734121644110000,1
587970723945620,747723489764820,1
587970723945620,873286411048179,1
587970723945620,497195528351883,1
587970723945620,697901454472822,1
587970723945620,1120230078829720000,1
587970723945620,1110423597321240000,1
587970723945620,637628163804885,1
587970723945620,265811959529120,1
587970723945620,297605457061534,1
587970723945620,469120986265243,1
587970723945620,469779991050977,1
587970723945620,387972674693886,1
587970723945620,172080058764740,1
587970723945620,997437258248624,1
587970723945620,1103952461578530000,1
587970723945620,1110424441647220000,1
587970723945620,676750652190997,1
587970723945620,1110085247091550000,1
587970723945620,1110424735265280000,1
587970723945620,773471698885291,1
587970723945620,821990543810641,1
587970723945620,1130735130697200000,1
587970723945620,262311263254202,1
587970723945620,34612060556758,1
587970723945620,50456961663865,1
587970723945620,451060351404417,1
587970723945620,586317413101268,1
587970723945620,1121018097723670000,1
587970723945620,1120228625381750000,1
587970723945620,1121017772304400000,1
587970723945620,1120231515634690000,1
587970723945620,1120229035177840000,1
587970723945620,54301746240166,1
587970723945620,1091167884245600000,1
587970723945620,1130740749210670000,1
587970723945620,193424784758523,1
587970723945620,732677135367577,1
587970723945620,698148220496390,1
587970723945620,107676233265247,1
587970723945620,203526847254044,1
587970723945620,1130740469647720000,1
587970723945620,1095199849575740000,1
587970723945620,181781449524482,1
587970723945620,510869578002830,1
587970723945620,682148357557271,1
587970723945620,588160917710662,1
587970723945620,355857158411161,1
587970723945620,466074116962099,1
587970723945620,1090884099021120000,1
587970723945620,1130740952697320000,1
587970723945620,1095200050545820000,1
587970723945620,1095200237355920000,1
587970723945620,758689623101325,1
587970723945620,1090880030860820000,1
587970723945620,257267377578902,1
587970723945620,543201322241873,1
587970723945620,571052698950332,1
587970723945620,397775033859326,1
587970723945620,550769725396083,1
594073612796211,262311263254202,2
594073612796211,109124676426057,1
594073612796211,1110085576281510000,1
594073612796211,1110084908250510000,1
594073612796211,1103952183194180000,1
594073612796211,1110084325871410000,1
594073612796211,1103952461578530000,1
594073612796211,1121017772304400000,1
594073612796211,1110420967782040000,1
594073612796211,1110085247091550000,1
594073612796211,1120245955239240000,1
594073612796211,1120245765224690000,1
594073612796211,1110421684110440000,1
594073612796211,1120245469698220000,1
594073612796211,1091167884245600000,1
594073612796211,1103952834313740000,1
594073612796211,1110423597321240000,1
594073612796211,1090884099021120000,1
594073612796211,1120245147529540000,1
594073612796211,1130734121644110000,1
594073612796211,1121018486627930000,1
594073612796211,1103951619173540000,1
594073612796211,1110421389968090000,1
594073612796211,1130735130697200000,1
594073612796211,1090880030860820000,1
594073612796211,1110424104534230000,1
594073612796211,1110424441647220000,1
594073612796211,1110424735265280000,1
594073612796211,193424784758523,1
594073612796211,1120246169517850000,1
594073612796211,1120229528100840000,1
594073612796211,1130735388416210000,1
594073612796211,355857158411161,1
594073612796211,698148220496390,1
594073612796211,732677135367577,1
594073612796211,384638789468108,1
594073612796211,469120986265243,1
594073612796211,1090875090151060000,1
594073612796211,1090875270174780000,1
594073612796211,1120228625381750000,1
594073612796211,1090879855559880000,1
594073612796211,34612060556758,1
594073612796211,110125104067963,1
594073612796211,181781449524482,1
594073612796211,257267377578902,1
594073612796211,265811959529120,1
594073612796211,375943227089888,1
594073612796211,378294658268144,1
594073612796211,586317413101268,1
594073612796211,627278399306608,1
594073612796211,637628163804885,1
594073612796211,676750652190997,1
594073612796211,747723489764820,1
594073612796211,857765537554179,1
594531583222124,109124676426057,2
594531583222124,262311263254202,1
594531583222124,1110085247091550000,1
594531583222124,1110085576281510000,1
594531583222124,1110084908250510000,1
594531583222124,1103952183194180000,1
594531583222124,1110084325871410000,1
594531583222124,1103951619173540000,1
594531583222124,1110421684110440000,1
594531583222124,1120245955239240000,1
594531583222124,1120245765224690000,1
594531583222124,1110420967782040000,1
594531583222124,1121018486627930000,1
594531583222124,1110421389968090000,1
594531583222124,1103952461578530000,1
594531583222124,1110424104534230000,1
594531583222124,1120246169517850000,1
594531583222124,1120245147529540000,1
594531583222124,1121017772304400000,1
594531583222124,1103952834313740000,1
594531583222124,1120245469698220000,1
594531583222124,1110423597321240000,1
594531583222124,1130734121644110000,1
594531583222124,1130735388416210000,1
594531583222124,1130735130697200000,1
594531583222124,1110424441647220000,1
594531583222124,1110424735265280000,1
594531583222124,1090884099021120000,1
594531583222124,1120229528100840000,1
594531583222124,1120228625381750000,1
594531583222124,265811959529120,1
594531583222124,193424784758523,1
594531583222124,773471698885291,1
594531583222124,1121018097723670000,1
594531583222124,1091167884245600000,1
594531583222124,1120230078829720000,1
594531583222124,355857158411161,1
594531583222124,732677135367577,1
594531583222124,1090868750674470000,1
594531583222124,1095199849575740000,1
594531583222124,1095200237355920000,1
594531583222124,1090880030860820000,1
594531583222124,1120231515634690000,1
594531583222124,637628163804885,1
594531583222124,857765537554179,1
594531583222124,304332462422859,1
594531583222124,1090879855559880000,1
594531583222124,676750652190997,1
594531583222124,698148220496390,1
594531583222124,1130740749210670000,1
594531583222124,107676233265247,1
594531583222124,181781449524482,1
594531583222124,627278399306608,1
594531583222124,384638789468108,1
594531583222124,469120986265243,1
594531583222124,1090875090151060000,1
594531583222124,1090875270174780000,1
594531583222124,758689623101325,1
594531583222124,829345566061647,1
594531583222124,1130740952697320000,1
594531583222124,397775033859326,1
594531583222124,466074116962099,1
594531583222124,1120229035177840000,1
594531583222124,34612060556758,1
594531583222124,110125104067963,1
594531583222124,257267377578902,1
594531583222124,375943227089888,1
594531583222124,378294658268144,1
594531583222124,586317413101268,1
594531583222124,747723489764820,1
594846795867054,1103951619173540000,5
594846795867054,1103952183194180000,5
594846795867054,1110420967782040000,4
594846795867054,1110421684110440000,3
594846795867054,1110421389968090000,3
594846795867054,1120245765224690000,3
594846795867054,1120245147529540000,3
594846795867054,1120245955239240000,3
594846795867054,1120246169517850000,3
594846795867054,1110424104534230000,3
594846795867054,1120245469698220000,2
594846795867054,1110423597321240000,2
594846795867054,1130735388416210000,2
594846795867054,1103952834313740000,2
594846795867054,1130735130697200000,2
594846795867054,1110424441647220000,2
594846795867054,1130734121644110000,2
594846795867054,1110424735265280000,2
594846795867054,1103952461578530000,2
594846795867054,109124676426057,1
594846795867054,1120229528100840000,1
594846795867054,1110085576281510000,1
594846795867054,1110084325871410000,1
594846795867054,1120228625381750000,1
594846795867054,1120231515634690000,1
594846795867054,262311263254202,1
594846795867054,1120230078829720000,1
594846795867054,1110084908250510000,1
594846795867054,1110085247091550000,1
594846795867054,1120229035177840000,1
594846795867054,1130740749210670000,1
594846795867054,1121018486627930000,1
594846795867054,873286411048179,1
594846795867054,1121017772304400000,1
594846795867054,676750652190997,1
594846795867054,1090879855559880000,1
594846795867054,829345566061647,1
594846795867054,1095199849575740000,1
594846795867054,203526847254044,1
594846795867054,1130740469647720000,1
594846795867054,304332462422859,1
594846795867054,747723489764820,1
594846795867054,265811959529120,1
594846795867054,1130740952697320000,1
594846795867054,193424784758523,1
594846795867054,588160917710662,1
594846795867054,466074116962099,1
594846795867054,397775033859326,1
594846795867054,531061373214294,1
594846795867054,1091167884245600000,1
594846795867054,387972674693886,1
594846795867054,1090884099021120000,1
594846795867054,627278399306608,1
594846795867054,181781449524482,1
594846795867054,1090868750674470000,1
594846795867054,637628163804885,1
594846795867054,392273309074596,1
594846795867054,1090880030860820000,1
594846795867054,404268117066722,1
594846795867054,1095200050545820000,1
594846795867054,1095200237355920000,1
594846795867054,355857158411161,1
594846795867054,274174405517219,1
594846795867054,429761622501315,1
594846795867054,1121018097723670000,1
594846795867054,110125104067963,1
594846795867054,297605457061534,1
594846795867054,469120986265243,1
594846795867054,469779991050977,1
594846795867054,550769725396083,1
594846795867054,107676233265247,1
594846795867054,375943227089888,1
594846795867054,857765537554179,1
594846795867054,758689623101325,1
594846795867054,732677135367577,1
594846795867054,510869578002830,1
594846795867054,682148357557271,1
594846795867054,1090865773737840000,1
594846795867054,257267377578902,1
594846795867054,543201322241873,1
594846795867054,571052698950332,1
599355740099545,1103952183194180000,3
599355740099545,1120245765224690000,2
599355740099545,1103951619173540000,2
599355740099545,1120246169517850000,2
599355740099545,1110421684110440000,1
599355740099545,1120245147529540000,1
599355740099545,1110420967782040000,1
599355740099545,1120245469698220000,1
599355740099545,1120245955239240000,1
599355740099545,109124676426057,1
599355740099545,1110421389968090000,1
599355740099545,1110424104534230000,1
599355740099545,1103952834313740000,1
599355740099545,1130735388416210000,1
599355740099545,1130734121644110000,1
599355740099545,1103952461578530000,1
599355740099545,1130735130697200000,1
599355740099545,1110423597321240000,1
599355740099545,1110424441647220000,1
599355740099545,1110424735265280000,1
599355740099545,1120229528100840000,1
599355740099545,1110085576281510000,1
599355740099545,1110084325871410000,1
599355740099545,1120231515634690000,1
599355740099545,1110084908250510000,1
599355740099545,1120228625381750000,1
599355740099545,262311263254202,1
599355740099545,1110085247091550000,1
599355740099545,1120230078829720000,1
599355740099545,1120229035177840000,1
599355740099545,1130740749210670000,1
599355740099545,1121018486627930000,1
599355740099545,1090868750674470000,1
599355740099545,304332462422859,1
599355740099545,1121017772304400000,1
599355740099545,873286411048179,1
599355740099545,181781449524482,1
599355740099545,531061373214294,1
599355740099545,392273309074596,1
599355740099545,466074116962099,1
599355740099545,1130740952697320000,1
599355740099545,265811959529120,1
599355740099545,627278399306608,1
599355740099545,203526847254044,1
599355740099545,829345566061647,1
599355740099545,1095199849575740000,1
599355740099545,1090879855559880000,1
599355740099545,588160917710662,1
599355740099545,1091167884245600000,1
599355740099545,747723489764820,1
599355740099545,1130740469647720000,1
599355740099545,676750652190997,1
599355740099545,193424784758523,1
599355740099545,758689623101325,1
599355740099545,404268117066722,1
599355740099545,1090880030860820000,1
599355740099545,397775033859326,1
599355740099545,857765537554179,1
599355740099545,1090884099021120000,1
599355740099545,1095200237355920000,1
599355740099545,637628163804885,1
599355740099545,732677135367577,1
599355740099545,355857158411161,1
599355740099545,1121018097723670000,1
599355740099545,375943227089888,1
599355740099545,107676233265247,1
599355740099545,773471698885291,1
599355740099545,110125104067963,1
599355740099545,274174405517219,1
599355740099545,297605457061534,1
599355740099545,429761622501315,1
599355740099545,469120986265243,1
599355740099545,469779991050977,1
599355740099545,257267377578902,1
599355740099545,543201322241873,1
599355740099545,571052698950332,1
599355740099545,1095200050545820000,1
599355740099545,387972674693886,1
599355740099545,550769725396083,1
600368148275062,1103951619173540000,3
600368148275062,1103952183194180000,2
600368148275062,747723489764820,1
600368148275062,1110420967782040000,1
600368148275062,1110421684110440000,1
600368148275062,1120245765224690000,1
600368148275062,1110421389968090000,1
600368148275062,1120245955239240000,1
600368148275062,1120245147529540000,1
600368148275062,1103952834313740000,1
600368148275062,1120245469698220000,1
600368148275062,1120246169517850000,1
600368148275062,1110424104534230000,1
600368148275062,1110423597321240000,1
600368148275062,1103952461578530000,1
600368148275062,627278399306608,1
600368148275062,375943227089888,1
600368148275062,857765537554179,1
600368148275062,1130735388416210000,1
600368148275062,637628163804885,1
600368148275062,1130735130697200000,1
600368148275062,109124676426057,1
600368148275062,265811959529120,1
600368148275062,1110085576281510000,1
600368148275062,1110084325871410000,1
600368148275062,429761622501315,1
600368148275062,304332462422859,1
600368148275062,1110424441647220000,1
600368148275062,531061373214294,1
600368148275062,392273309074596,1
600368148275062,110125104067963,1
600368148275062,34612060556758,1
600368148275062,497195528351883,1
600368148275062,586317413101268,1
600368148275062,697901454472822,1
600368148275062,262311263254202,1
600368148275062,1110424735265280000,1
600368148275062,1120229528100840000,1
600368148275062,676750652190997,1
600368148275062,1130734121644110000,1
600368148275062,181781449524482,1
600368148275062,387972674693886,1
600368148275062,1090865773737840000,1
600368148275062,404268117066722,1
600368148275062,193424784758523,1
600368148275062,1110084908250510000,1
600368148275062,257267377578902,1
600368148275062,588160917710662,1
600368148275062,172080058764740,1
600368148275062,378294658268144,1
600368148275062,997437258248624,1
600368148275062,50456961663865,1
600368148275062,451060351404417,1
600368148275062,1120228625381750000,1
600368148275062,1120231515634690000,1
600368148275062,1120229035177840000,1
600368148275062,1110085247091550000,1
600368148275062,1120230078829720000,1
600368148275062,1121018486627930000,1
600368148275062,1091167884245600000,1
600368148275062,1130740749210670000,1
600368148275062,1090879855559880000,1
600368148275062,1090868750674470000,1
600368148275062,1121017772304400000,1
600368148275062,829345566061647,1
600368148275062,203526847254044,1
600368148275062,1130740469647720000,1
600368148275062,274174405517219,1
600368148275062,355857158411161,1
600368148275062,510869578002830,1
600368148275062,682148357557271,1
600368148275062,873286411048179,1
600368148275062,1090884099021120000,1
600368148275062,1130740952697320000,1
600368148275062,466074116962099,1
600368148275062,1095199849575740000,1
600368148275062,1095200050545820000,1
600368148275062,1095200237355920000,1
600368148275062,732677135367577,1
600368148275062,543201322241873,1
600368148275062,571052698950332,1
600368148275062,758689623101325,1
600368148275062,397775033859326,1
600368148275062,107676233265247,1
600368148275062,1090880030860820000,1
600368148275062,550769725396083,1
600368148275062,1121018097723670000,1
600368148275062,297605457061534,1
600368148275062,469120986265243,1
600368148275062,469779991050977,1
600665563345575,1110085576281510000,3
600665563345575,1110085247091550000,3
600665563345575,1120245765224690000,2
600665563345575,1120245147529540000,2
600665563345575,1120246169517850000,2
600665563345575,1103952183194180000,2
600665563345575,1120245955239240000,2
600665563345575,1103951619173540000,2
600665563345575,1110421684110440000,2
600665563345575,1120245469698220000,2
600665563345575,1110420967782040000,2
600665563345575,1110421389968090000,1
600665563345575,1110084908250510000,1
600665563345575,1110424104534230000,1
600665563345575,1130735388416210000,1
600665563345575,109124676426057,1
600665563345575,1103952834313740000,1
600665563345575,1130734121644110000,1
600665563345575,1110423597321240000,1
600665563345575,1130735130697200000,1
600665563345575,1103952461578530000,1
600665563345575,1110424441647220000,1
600665563345575,1110084325871410000,1
600665563345575,1110424735265280000,1
600665563345575,262311263254202,1
600665563345575,1120229528100840000,1
600665563345575,1120231515634690000,1
600665563345575,1120228625381750000,1
600665563345575,1120230078829720000,1
600665563345575,1121017772304400000,1
600665563345575,1121018486627930000,1
600665563345575,1120229035177840000,1
600665563345575,1130740749210670000,1
600665563345575,1090868750674470000,1
600665563345575,193424784758523,1
600665563345575,265811959529120,1
600665563345575,873286411048179,1
600665563345575,107676233265247,1
600665563345575,1130740952697320000,1
600665563345575,466074116962099,1
600665563345575,304332462422859,1
600665563345575,203526847254044,1
600665563345575,181781449524482,1
600665563345575,676750652190997,1
600665563345575,531061373214294,1
600665563345575,1090879855559880000,1
600665563345575,1090880030860820000,1
600665563345575,588160917710662,1
600665563345575,1095199849575740000,1
600665563345575,627278399306608,1
600665563345575,392273309074596,1
600665563345575,1121018097723670000,1
600665563345575,1130740469647720000,1
600665563345575,355857158411161,1
600665563345575,469120986265243,1
600665563345575,829345566061647,1
600665563345575,387972674693886,1
600665563345575,404268117066722,1
600665563345575,384638789468108,1
600665563345575,1090875090151060000,1
600665563345575,1090875270174780000,1
600665563345575,637628163804885,1
600665563345575,747723489764820,1
600665563345575,758689623101325,1
600665563345575,397775033859326,1
600665563345575,1091167884245600000,1
600665563345575,110125104067963,1
